Wavenumber,Intensity
5.100000000000000000e+02,1.414930332219890285e-01
5.110000000000000000e+02,1.355145652925779653e-01
5.120000000000000000e+02,1.293866179554350182e-01
5.130000000000000000e+02,1.231836918718926810e-01
5.140000000000000000e+02,1.165703079596738106e-01
5.150000000000000000e+02,1.111802442810612968e-01
5.160000000000000000e+02,1.082376082345635759e-01
5.170000000000000000e+02,1.069944680034663892e-01
5.180000000000000000e+02,1.076068836999897332e-01
5.190000000000000000e+02,1.095221796498330874e-01
5.200000000000000000e+02,1.123640909263563664e-01
5.210000000000000000e+02,1.163890849509844061e-01
5.220000000000000000e+02,1.211940166207744612e-01
5.230000000000000000e+02,1.268129067037980229e-01
5.240000000000000000e+02,1.331731868483556069e-01
5.250000000000000000e+02,1.397166158252332313e-01
5.260000000000000000e+02,1.468912070882303356e-01
5.270000000000000000e+02,1.538513924622912088e-01
5.280000000000000000e+02,1.601476787659761591e-01
5.290000000000000000e+02,1.669151848240773561e-01
5.300000000000000000e+02,1.739423079406358652e-01
5.310000000000000000e+02,1.807770797687303921e-01
5.320000000000000000e+02,1.884412301165114267e-01
5.330000000000000000e+02,1.963422149171245301e-01
5.340000000000000000e+02,2.051121730661585596e-01
5.350000000000000000e+02,2.146420668536434817e-01
5.360000000000000000e+02,2.239151569251376095e-01
5.370000000000000000e+02,2.357274747830525874e-01
5.380000000000000000e+02,2.508063097138895636e-01
5.390000000000000000e+02,2.676912622763924499e-01
5.400000000000000000e+02,2.882295675407814395e-01
5.410000000000000000e+02,3.106858547307615459e-01
5.420000000000000000e+02,3.325959336124858501e-01
5.430000000000000000e+02,3.589518509165229854e-01
5.440000000000000000e+02,3.845032846360568746e-01
5.450000000000000000e+02,4.050321171299469114e-01
5.460000000000000000e+02,4.220605493969566413e-01
5.470000000000000000e+02,4.354223579170126146e-01
5.480000000000000000e+02,4.428896808611331171e-01
5.490000000000000000e+02,4.472019774476835297e-01
5.500000000000000000e+02,4.469621489486185206e-01
5.510000000000000000e+02,4.423645026454025575e-01
5.520000000000000000e+02,4.299472076823383504e-01
5.530000000000000000e+02,4.105141249345223287e-01
5.540000000000000000e+02,3.842283456288451138e-01
5.550000000000000000e+02,3.516654077881999907e-01
5.560000000000000000e+02,3.189171781159278463e-01
5.570000000000000000e+02,2.897395366256687588e-01
5.580000000000000000e+02,2.586389654043017572e-01
5.590000000000000000e+02,2.287466389361226538e-01
5.600000000000000000e+02,2.022449389533105824e-01
5.610000000000000000e+02,1.756472910899000983e-01
5.620000000000000000e+02,1.513789096203784212e-01
5.630000000000000000e+02,1.321427550349082713e-01
5.640000000000000000e+02,1.156321353672517122e-01
5.650000000000000000e+02,1.034547754331081315e-01
5.660000000000000000e+02,9.546355381385751571e-02
5.670000000000000000e+02,8.716872377358766966e-02
5.680000000000000000e+02,7.863170512112624411e-02
5.690000000000000000e+02,7.058156177583696511e-02
5.700000000000000000e+02,6.295366044438831243e-02
5.710000000000000000e+02,5.649312987898066907e-02
5.720000000000000000e+02,5.165221243622591246e-02
5.730000000000000000e+02,4.767298662755814487e-02
5.740000000000000000e+02,4.504940304188182615e-02
5.750000000000000000e+02,4.362784950585327226e-02
5.760000000000000000e+02,4.365140776150656932e-02
5.770000000000000000e+02,4.450427388542510521e-02
5.780000000000000000e+02,4.512482667398178687e-02
5.790000000000000000e+02,4.463619799738047927e-02
